doc_id,country,continent,year,boundary_idx
60952865,Ireland,Europe,2019,27
26298638,Ireland,Europe,2018,29
62180728,United Kingdom,Europe,2020,34
42745904,United Kingdom,Europe,2021,36
18192409,United Kingdom,Europe,2017,35
19016107,Ireland,Europe,2017,41
63204394,Ireland,Europe,2021,32
20904170,Ireland,Europe,2017,30
117243740,Ireland,Europe,2024,22
91263294,United Kingdom,Europe,2022,29
96240323,United Kingdom,Europe,2023,37
43992244,United Kingdom,Europe,2022,37
3489416,Ireland,Europe,2015,48
22136475,United Kingdom,Europe,2017,37
61662729,Ireland,Europe,2020,34
113997883,United Kingdom,Europe,2024,33
103977847,United Kingdom,Europe,2023,28
42120719,United Kingdom,Europe,2020,43
92408287,United Kingdom,Europe,2022,42
109152653,United Kingdom,Europe,2024,27
92015681,United Kingdom,Europe,2022,26
99231434,United Kingdom,Europe,2023,28
50225935,United Kingdom,Europe,2018,37
258325,Ireland,Europe,2013,42
97959858,United Kingdom,Europe,2023,30
108943958,United Kingdom,Europe,2024,46
60888907,Ireland,Europe,2019,43
23780459,United Kingdom,Europe,2018,28
16746871,United Kingdom,Europe,2017,39
25832726,United Kingdom,Europe,2018,31
13682946,Ireland,Europe,2016,34
22901167,United Kingdom,Europe,2018,32
98633242,United Kingdom,Europe,2023,35
63310534,Ireland,Europe,2021,35
90280785,United Kingdom,Europe,2022,37
117209126,United Kingdom,Europe,2024,34
63084145,United Kingdom,Europe,2021,18
15302,United Kingdom,Europe,2013,52
9389608,Ireland,Europe,2016,29
21208502,Ireland,Europe,2017,17
42605112,United Kingdom,Europe,2021,35
8099588,United Kingdom,Europe,2016,37
25893779,Ireland,Europe,2018,32
1160648,United Kingdom,Europe,2012,29
84483454,United Kingdom,Europe,2020,32
25048178,United Kingdom,Europe,2018,31
63266257,Ireland,Europe,2021,35
104565209,Ireland,Europe,2023,27
92636308,United Kingdom,Europe,2022,26
13762905,Ireland,Europe,2016,39
613266,United Kingdom,Europe,2013,28
94500867,United Kingdom,Europe,2022,29
62414855,Ireland,Europe,2020,26
268864,United Kingdom,Europe,2013,29
44002484,United Kingdom,Europe,2022,29
20570178,Ireland,Europe,2017,48
1035190,United Kingdom,Europe,2012,43
19191883,Ireland,Europe,2017,35
20401429,Ireland,Europe,2017,36
90665955,United Kingdom,Europe,2022,37
108703778,United Kingdom,Europe,2024,31
13814530,United Kingdom,Europe,2016,18
733559,United Kingdom,Europe,2012,32
19622947,United Kingdom,Europe,2017,47
50799307,United Kingdom,Europe,2019,35
60503591,Ireland,Europe,2019,34
62800466,Ireland,Europe,2021,32
26150156,United Kingdom,Europe,2018,17
3854719,Ireland,Europe,2015,40
74035459,United Kingdom,Europe,2022,30
15441899,Ireland,Europe,2016,39
60539307,Ireland,Europe,2019,30
50280267,United Kingdom,Europe,2018,24
1584502,United Kingdom,Europe,2010,50
90231308,United Kingdom,Europe,2022,32
24600897,United Kingdom,Europe,2018,27
17469591,Ireland,Europe,2017,44
22815439,United Kingdom,Europe,2018,23
94366431,United Kingdom,Europe,2022,25
116653565,United Kingdom,Europe,2024,30
9172921,United Kingdom,Europe,2016,34
21635496,United Kingdom,Europe,2017,35
105722812,United Kingdom,Europe,2024,31
3881143,United Kingdom,Europe,2015,34
99489511,United Kingdom,Europe,2023,34
43625573,United Kingdom,Europe,2021,36
41675485,United Kingdom,Europe,2020,18
91682191,United Kingdom,Europe,2022,22
7036245,Ireland,Europe,2016,29
63530207,United Kingdom,Europe,2021,29
99705335,United Kingdom,Europe,2023,31
90648532,United Kingdom,Europe,2022,35
606348,United Kingdom,Europe,2013,44
15252251,Ireland,Europe,2016,30
1182650,Ireland,Europe,2012,39
4384548,United Kingdom,Europe,2011,25
110018818,United Kingdom,Europe,2024,30
98884727,Ireland,Europe,2023,38
104352101,United Kingdom,Europe,2023,63
16596945,Ireland,Europe,2017,38
110785490,United Kingdom,Europe,2024,44
91377272,United Kingdom,Europe,2023,33
41414829,United Kingdom,Europe,2019,33
20113097,United Kingdom,Europe,2017,38
3588878,United Kingdom,Europe,2015,37
97194372,United Kingdom,Europe,2023,29
1521784,United Kingdom,Europe,2010,32
43379397,United Kingdom,Europe,2021,29
14049909,Ireland,Europe,2016,60
1130815,United Kingdom,Europe,2012,16
21466866,United Kingdom,Europe,2017,19
23574032,United Kingdom,Europe,2018,38
90807221,United Kingdom,Europe,2022,25
42508745,United Kingdom,Europe,2020,27
117269073,United Kingdom,Europe,2024,33
110318889,United Kingdom,Europe,2024,26
96343210,Ireland,Europe,2023,27
92808601,United Kingdom,Europe,2022,33
118321325,Ireland,Europe,2024,17
91703323,United Kingdom,Europe,2022,33
14593477,Ireland,Europe,2016,23
3360941,United Kingdom,Europe,2015,49
43582026,United Kingdom,Europe,2021,14
43628265,United Kingdom,Europe,2021,37
25132197,Ireland,Europe,2018,35
63820140,Ireland,Europe,2022,34
21368889,United Kingdom,Europe,2017,26
22196353,United Kingdom,Europe,2017,39
53660595,United Kingdom,Europe,2022,38
14940261,Ireland,Europe,2016,42
9958500,United Kingdom,Europe,2016,31
113861608,United Kingdom,Europe,2024,26
108094272,Ireland,Europe,2024,43
98668643,Ireland,Europe,2023,26
16194319,United Kingdom,Europe,2017,28
18805515,Ireland,Europe,2017,15
98982990,United Kingdom,Europe,2023,33
1516559,Ireland,Europe,2010,41
61312842,Ireland,Europe,2019,35
101918270,Ireland,Europe,2023,30
61978211,Ireland,Europe,2020,25
105471457,United Kingdom,Europe,2024,36
119107408,United Kingdom,Europe,2024,33
3955964,United Kingdom,Europe,2011,38
92483903,Ireland,Europe,2022,37
11015023,Ireland,Europe,2016,36
8533768,United Kingdom,Europe,2016,34
41922129,United Kingdom,Europe,2020,26
63483554,Ireland,Europe,2021,37
42937584,United Kingdom,Europe,2021,33
97342783,United Kingdom,Europe,2023,46
14067553,Ireland,Europe,2016,13
109520203,United Kingdom,Europe,2024,28
62699165,Ireland,Europe,2021,19
116660537,Ireland,Europe,2024,18
96579937,United Kingdom,Europe,2023,28
61791198,United Kingdom,Europe,2020,24
50259796,United Kingdom,Europe,2018,36
101888352,United Kingdom,Europe,2023,55
19144791,United Kingdom,Europe,2017,23
43954564,United Kingdom,Europe,2022,35
15709124,United Kingdom,Europe,2016,52
94039105,United Kingdom,Europe,2022,46
111593153,United Kingdom,Europe,2024,31
18386714,Ireland,Europe,2017,32
63962837,Ireland,Europe,2022,21
