doc_id,country,continent,year,boundary_idx
60952865,Ireland,Europe,2019,5
26298638,Ireland,Europe,2018,5
62180728,United Kingdom,Europe,2020,5
42745904,United Kingdom,Europe,2021,5
18192409,United Kingdom,Europe,2017,5
19016107,Ireland,Europe,2017,5
63204394,Ireland,Europe,2021,5
20904170,Ireland,Europe,2017,5
117243740,Ireland,Europe,2024,5
91263294,United Kingdom,Europe,2022,5
96240323,United Kingdom,Europe,2023,5
43992244,United Kingdom,Europe,2022,5
3489416,Ireland,Europe,2015,5
22136475,United Kingdom,Europe,2017,5
61662729,Ireland,Europe,2020,5
113997883,United Kingdom,Europe,2024,5
103977847,United Kingdom,Europe,2023,5
42120719,United Kingdom,Europe,2020,5
92408287,United Kingdom,Europe,2022,5
109152653,United Kingdom,Europe,2024,5
92015681,United Kingdom,Europe,2022,5
99231434,United Kingdom,Europe,2023,5
50225935,United Kingdom,Europe,2018,5
258325,Ireland,Europe,2013,5
97959858,United Kingdom,Europe,2023,5
108943958,United Kingdom,Europe,2024,5
60888907,Ireland,Europe,2019,5
23780459,United Kingdom,Europe,2018,5
16746871,United Kingdom,Europe,2017,5
25832726,United Kingdom,Europe,2018,5
13682946,Ireland,Europe,2016,5
22901167,United Kingdom,Europe,2018,5
98633242,United Kingdom,Europe,2023,5
63310534,Ireland,Europe,2021,5
90280785,United Kingdom,Europe,2022,5
117209126,United Kingdom,Europe,2024,5
63084145,United Kingdom,Europe,2021,5
15302,United Kingdom,Europe,2013,5
9389608,Ireland,Europe,2016,5
21208502,Ireland,Europe,2017,5
42605112,United Kingdom,Europe,2021,5
8099588,United Kingdom,Europe,2016,5
25893779,Ireland,Europe,2018,5
1160648,United Kingdom,Europe,2012,5
84483454,United Kingdom,Europe,2020,5
25048178,United Kingdom,Europe,2018,5
63266257,Ireland,Europe,2021,5
104565209,Ireland,Europe,2023,5
92636308,United Kingdom,Europe,2022,5
13762905,Ireland,Europe,2016,5
613266,United Kingdom,Europe,2013,5
94500867,United Kingdom,Europe,2022,5
62414855,Ireland,Europe,2020,5
268864,United Kingdom,Europe,2013,5
44002484,United Kingdom,Europe,2022,5
20570178,Ireland,Europe,2017,5
1035190,United Kingdom,Europe,2012,5
19191883,Ireland,Europe,2017,5
20401429,Ireland,Europe,2017,5
90665955,United Kingdom,Europe,2022,5
108703778,United Kingdom,Europe,2024,5
13814530,United Kingdom,Europe,2016,5
733559,United Kingdom,Europe,2012,5
19622947,United Kingdom,Europe,2017,5
50799307,United Kingdom,Europe,2019,5
60503591,Ireland,Europe,2019,5
62800466,Ireland,Europe,2021,5
26150156,United Kingdom,Europe,2018,5
3854719,Ireland,Europe,2015,5
74035459,United Kingdom,Europe,2022,5
15441899,Ireland,Europe,2016,5
60539307,Ireland,Europe,2019,5
50280267,United Kingdom,Europe,2018,5
1584502,United Kingdom,Europe,2010,5
90231308,United Kingdom,Europe,2022,5
24600897,United Kingdom,Europe,2018,5
17469591,Ireland,Europe,2017,5
22815439,United Kingdom,Europe,2018,5
94366431,United Kingdom,Europe,2022,5
116653565,United Kingdom,Europe,2024,5
9172921,United Kingdom,Europe,2016,5
21635496,United Kingdom,Europe,2017,5
105722812,United Kingdom,Europe,2024,5
3881143,United Kingdom,Europe,2015,5
99489511,United Kingdom,Europe,2023,5
43625573,United Kingdom,Europe,2021,5
41675485,United Kingdom,Europe,2020,5
91682191,United Kingdom,Europe,2022,5
7036245,Ireland,Europe,2016,5
63530207,United Kingdom,Europe,2021,5
99705335,United Kingdom,Europe,2023,5
90648532,United Kingdom,Europe,2022,5
606348,United Kingdom,Europe,2013,5
15252251,Ireland,Europe,2016,5
1182650,Ireland,Europe,2012,5
4384548,United Kingdom,Europe,2011,5
110018818,United Kingdom,Europe,2024,5
98884727,Ireland,Europe,2023,5
104352101,United Kingdom,Europe,2023,5
16596945,Ireland,Europe,2017,5
110785490,United Kingdom,Europe,2024,5
91377272,United Kingdom,Europe,2023,5
41414829,United Kingdom,Europe,2019,5
20113097,United Kingdom,Europe,2017,5
3588878,United Kingdom,Europe,2015,5
97194372,United Kingdom,Europe,2023,5
1521784,United Kingdom,Europe,2010,5
43379397,United Kingdom,Europe,2021,5
14049909,Ireland,Europe,2016,5
1130815,United Kingdom,Europe,2012,5
21466866,United Kingdom,Europe,2017,5
23574032,United Kingdom,Europe,2018,5
90807221,United Kingdom,Europe,2022,5
42508745,United Kingdom,Europe,2020,5
117269073,United Kingdom,Europe,2024,5
110318889,United Kingdom,Europe,2024,5
96343210,Ireland,Europe,2023,5
92808601,United Kingdom,Europe,2022,5
118321325,Ireland,Europe,2024,5
91703323,United Kingdom,Europe,2022,5
14593477,Ireland,Europe,2016,5
3360941,United Kingdom,Europe,2015,5
43582026,United Kingdom,Europe,2021,5
43628265,United Kingdom,Europe,2021,5
25132197,Ireland,Europe,2018,5
63820140,Ireland,Europe,2022,5
21368889,United Kingdom,Europe,2017,5
22196353,United Kingdom,Europe,2017,5
53660595,United Kingdom,Europe,2022,5
14940261,Ireland,Europe,2016,5
9958500,United Kingdom,Europe,2016,5
113861608,United Kingdom,Europe,2024,5
108094272,Ireland,Europe,2024,5
98668643,Ireland,Europe,2023,5
16194319,United Kingdom,Europe,2017,5
18805515,Ireland,Europe,2017,5
98982990,United Kingdom,Europe,2023,5
1516559,Ireland,Europe,2010,5
61312842,Ireland,Europe,2019,5
101918270,Ireland,Europe,2023,5
61978211,Ireland,Europe,2020,5
105471457,United Kingdom,Europe,2024,5
119107408,United Kingdom,Europe,2024,5
3955964,United Kingdom,Europe,2011,5
92483903,Ireland,Europe,2022,5
11015023,Ireland,Europe,2016,5
8533768,United Kingdom,Europe,2016,5
41922129,United Kingdom,Europe,2020,5
63483554,Ireland,Europe,2021,5
42937584,United Kingdom,Europe,2021,5
97342783,United Kingdom,Europe,2023,5
14067553,Ireland,Europe,2016,5
109520203,United Kingdom,Europe,2024,5
62699165,Ireland,Europe,2021,5
116660537,Ireland,Europe,2024,5
96579937,United Kingdom,Europe,2023,5
61791198,United Kingdom,Europe,2020,5
50259796,United Kingdom,Europe,2018,5
101888352,United Kingdom,Europe,2023,5
19144791,United Kingdom,Europe,2017,5
43954564,United Kingdom,Europe,2022,5
15709124,United Kingdom,Europe,2016,5
94039105,United Kingdom,Europe,2022,5
111593153,United Kingdom,Europe,2024,5
18386714,Ireland,Europe,2017,5
63962837,Ireland,Europe,2022,5
