doc_id,country,continent,year,boundary_idx
60952865,Ireland,Europe,2019,17
26298638,Ireland,Europe,2018,11
62180728,United Kingdom,Europe,2020,11
42745904,United Kingdom,Europe,2021,18
18192409,United Kingdom,Europe,2017,13
19016107,Ireland,Europe,2017,16
63204394,Ireland,Europe,2021,18
20904170,Ireland,Europe,2017,18
117243740,Ireland,Europe,2024,11
91263294,United Kingdom,Europe,2022,19
96240323,United Kingdom,Europe,2023,14
43992244,United Kingdom,Europe,2022,15
3489416,Ireland,Europe,2015,16
22136475,United Kingdom,Europe,2017,15
61662729,Ireland,Europe,2020,16
113997883,United Kingdom,Europe,2024,15
103977847,United Kingdom,Europe,2023,21
42120719,United Kingdom,Europe,2020,14
92408287,United Kingdom,Europe,2022,26
109152653,United Kingdom,Europe,2024,13
92015681,United Kingdom,Europe,2022,15
99231434,United Kingdom,Europe,2023,10
50225935,United Kingdom,Europe,2018,11
258325,Ireland,Europe,2013,18
97959858,United Kingdom,Europe,2023,11
108943958,United Kingdom,Europe,2024,21
60888907,Ireland,Europe,2019,14
23780459,United Kingdom,Europe,2018,12
16746871,United Kingdom,Europe,2017,17
25832726,United Kingdom,Europe,2018,15
13682946,Ireland,Europe,2016,14
22901167,United Kingdom,Europe,2018,18
98633242,United Kingdom,Europe,2023,16
63310534,Ireland,Europe,2021,14
90280785,United Kingdom,Europe,2022,13
117209126,United Kingdom,Europe,2024,16
63084145,United Kingdom,Europe,2021,8
15302,United Kingdom,Europe,2013,15
9389608,Ireland,Europe,2016,11
21208502,Ireland,Europe,2017,10
42605112,United Kingdom,Europe,2021,14
8099588,United Kingdom,Europe,2016,14
25893779,Ireland,Europe,2018,12
1160648,United Kingdom,Europe,2012,21
84483454,United Kingdom,Europe,2020,19
25048178,United Kingdom,Europe,2018,14
63266257,Ireland,Europe,2021,14
104565209,Ireland,Europe,2023,8
92636308,United Kingdom,Europe,2022,21
13762905,Ireland,Europe,2016,20
613266,United Kingdom,Europe,2013,17
94500867,United Kingdom,Europe,2022,17
62414855,Ireland,Europe,2020,13
268864,United Kingdom,Europe,2013,12
44002484,United Kingdom,Europe,2022,17
20570178,Ireland,Europe,2017,15
1035190,United Kingdom,Europe,2012,16
19191883,Ireland,Europe,2017,17
20401429,Ireland,Europe,2017,13
90665955,United Kingdom,Europe,2022,17
108703778,United Kingdom,Europe,2024,45
13814530,United Kingdom,Europe,2016,9
733559,United Kingdom,Europe,2012,14
19622947,United Kingdom,Europe,2017,13
50799307,United Kingdom,Europe,2019,17
60503591,Ireland,Europe,2019,11
62800466,Ireland,Europe,2021,17
26150156,United Kingdom,Europe,2018,13
3854719,Ireland,Europe,2015,12
74035459,United Kingdom,Europe,2022,12
15441899,Ireland,Europe,2016,15
60539307,Ireland,Europe,2019,13
50280267,United Kingdom,Europe,2018,11
1584502,United Kingdom,Europe,2010,16
90231308,United Kingdom,Europe,2022,16
24600897,United Kingdom,Europe,2018,16
17469591,Ireland,Europe,2017,17
22815439,United Kingdom,Europe,2018,10
94366431,United Kingdom,Europe,2022,18
116653565,United Kingdom,Europe,2024,16
9172921,United Kingdom,Europe,2016,16
21635496,United Kingdom,Europe,2017,15
105722812,United Kingdom,Europe,2024,23
3881143,United Kingdom,Europe,2015,16
99489511,United Kingdom,Europe,2023,22
43625573,United Kingdom,Europe,2021,13
41675485,United Kingdom,Europe,2020,17
91682191,United Kingdom,Europe,2022,10
7036245,Ireland,Europe,2016,12
63530207,United Kingdom,Europe,2021,11
99705335,United Kingdom,Europe,2023,15
90648532,United Kingdom,Europe,2022,21
606348,United Kingdom,Europe,2013,18
15252251,Ireland,Europe,2016,10
1182650,Ireland,Europe,2012,14
4384548,United Kingdom,Europe,2011,16
110018818,United Kingdom,Europe,2024,13
98884727,Ireland,Europe,2023,14
104352101,United Kingdom,Europe,2023,11
16596945,Ireland,Europe,2017,15
110785490,United Kingdom,Europe,2024,20
91377272,United Kingdom,Europe,2023,21
41414829,United Kingdom,Europe,2019,12
20113097,United Kingdom,Europe,2017,17
3588878,United Kingdom,Europe,2015,17
97194372,United Kingdom,Europe,2023,16
1521784,United Kingdom,Europe,2010,18
43379397,United Kingdom,Europe,2021,13
14049909,Ireland,Europe,2016,17
1130815,United Kingdom,Europe,2012,15
21466866,United Kingdom,Europe,2017,12
23574032,United Kingdom,Europe,2018,15
90807221,United Kingdom,Europe,2022,12
42508745,United Kingdom,Europe,2020,11
117269073,United Kingdom,Europe,2024,13
110318889,United Kingdom,Europe,2024,15
96343210,Ireland,Europe,2023,17
92808601,United Kingdom,Europe,2022,17
118321325,Ireland,Europe,2024,35
91703323,United Kingdom,Europe,2022,15
14593477,Ireland,Europe,2016,17
3360941,United Kingdom,Europe,2015,16
43582026,United Kingdom,Europe,2021,7
43628265,United Kingdom,Europe,2021,13
25132197,Ireland,Europe,2018,15
63820140,Ireland,Europe,2022,13
21368889,United Kingdom,Europe,2017,12
22196353,United Kingdom,Europe,2017,22
53660595,United Kingdom,Europe,2022,11
14940261,Ireland,Europe,2016,17
9958500,United Kingdom,Europe,2016,14
113861608,United Kingdom,Europe,2024,21
108094272,Ireland,Europe,2024,27
98668643,Ireland,Europe,2023,24
16194319,United Kingdom,Europe,2017,9
18805515,Ireland,Europe,2017,15
98982990,United Kingdom,Europe,2023,15
1516559,Ireland,Europe,2010,14
61312842,Ireland,Europe,2019,11
101918270,Ireland,Europe,2023,15
61978211,Ireland,Europe,2020,13
105471457,United Kingdom,Europe,2024,26
119107408,United Kingdom,Europe,2024,15
3955964,United Kingdom,Europe,2011,12
92483903,Ireland,Europe,2022,21
11015023,Ireland,Europe,2016,12
8533768,United Kingdom,Europe,2016,15
41922129,United Kingdom,Europe,2020,15
63483554,Ireland,Europe,2021,12
42937584,United Kingdom,Europe,2021,11
97342783,United Kingdom,Europe,2023,27
14067553,Ireland,Europe,2016,6
109520203,United Kingdom,Europe,2024,14
62699165,Ireland,Europe,2021,19
116660537,Ireland,Europe,2024,10
96579937,United Kingdom,Europe,2023,17
61791198,United Kingdom,Europe,2020,16
50259796,United Kingdom,Europe,2018,20
101888352,United Kingdom,Europe,2023,22
19144791,United Kingdom,Europe,2017,16
43954564,United Kingdom,Europe,2022,13
15709124,United Kingdom,Europe,2016,13
94039105,United Kingdom,Europe,2022,29
111593153,United Kingdom,Europe,2024,17
18386714,Ireland,Europe,2017,12
63962837,Ireland,Europe,2022,16
